"","English.Word","anger","anticipation","disgust","fear","joy","negative","positive","sadness","surprise","trust","Spanish.Word"
"3954","dribble",0,0,0,0,0,0,0,0,0,0,"regatear"
"3955","dried",0,0,0,0,0,0,0,0,0,0,"seco"
"3956","drier",0,0,0,0,0,0,0,0,0,0,"secadora"
"3957","drift",0,0,0,0,0,0,0,0,0,0,"deriva"
"3958","drifted",0,0,0,0,0,0,0,0,0,0,"desviado"
"3959","drill",0,0,0,0,0,0,0,0,0,0,"taladro"
"3960","drink",0,0,0,0,0,0,0,0,0,0,"beber"
"3961","drinking",0,0,0,0,0,1,0,0,0,0,"Bebiendo"
"3962","drip",0,0,0,0,0,0,0,0,0,0,"goteo"
"3963","dripping",0,0,0,0,0,0,0,0,0,0,"goteo"
"3964","drivel",0,0,1,0,0,1,0,0,0,0,"mentiras"
"3965","driver",0,0,0,0,0,0,0,0,0,0,"conductor"
"3966","driveway",0,0,0,0,0,0,0,0,0,0,"entrada de coches"
"3967","drizzle",0,0,0,0,0,0,0,0,0,0,"llovizna"
"3968","droll",0,0,0,0,0,0,0,0,0,0,"gracioso"
"3969","drone",0,0,0,0,0,1,0,0,0,0,"zumbido"
"3970","drool",0,0,1,0,0,0,0,0,0,0,"babear"
"3971","drooping",0,0,0,0,0,1,0,0,0,0,"caído"
"3972","drop",0,0,0,0,0,0,0,0,0,0,"soltar"
"3973","droplet",0,0,0,0,0,0,0,0,0,0,"gotita"
"3974","drought",0,0,0,0,0,1,0,0,0,0,"sequía"
"3975","drove",0,0,0,0,0,0,0,0,0,0,"condujo"
"3976","drown",0,0,0,1,0,1,0,1,0,0,"ahogar"
"3977","drowsiness",0,0,0,0,0,1,0,0,0,0,"somnolencia"
"3978","drowsy",0,0,0,0,0,0,0,0,0,0,"soñoliento"
"3979","drudgery",0,0,0,0,0,1,0,0,0,0,"trabajo penoso"
"3980","drug",0,0,0,0,0,0,0,0,0,0,"droga"
"3981","drugged",0,0,0,0,0,0,0,1,0,0,"drogado"
"3982","drugstore",0,0,0,0,0,0,0,0,0,0,"farmacia"
"3983","druid",0,0,0,0,0,0,0,0,0,0,"druida"
"3984","drum",0,0,0,0,0,0,0,0,0,0,"tambor"
"3985","drummer",0,0,0,0,0,0,0,0,0,0,"batería"
"3986","drumming",0,0,0,0,0,0,0,0,0,0,"tamborileando"
"3987","drunken",0,0,1,0,0,1,0,0,0,0,"borracho"
"3988","drunkenness",0,0,0,0,0,1,0,0,0,0,"embriaguez"
"3989","dry",0,0,0,0,0,0,0,0,0,0,"seco"
"3990","dryness",0,0,0,0,0,0,0,0,0,0,"sequedad"
"3991","dual",0,0,0,0,0,0,0,0,0,0,"doble"
"3992","dualism",0,0,0,0,0,0,0,0,0,0,"dualismo"
"3993","duality",0,0,0,0,0,0,0,0,0,0,"dualidad"
"3994","dub",0,0,0,0,0,0,0,0,0,0,"doblar"
"3995","dubious",0,0,0,1,0,1,0,0,0,1,"dudoso"
"3996","ducking",0,0,0,0,0,0,0,0,0,0,"agachado"
"3997","duct",0,0,0,0,0,0,0,0,0,0,"conducto"
"3998","ductile",0,0,0,0,0,0,0,0,0,0,"dúctil"
"3999","duds",0,0,0,0,0,0,0,0,0,0,"prendas de vestir"
"4000","due",0,0,0,0,0,0,0,0,0,0,"adeudado"
"4001","duel",1,1,0,1,0,0,0,0,0,0,"duelo"
"4002","dues",0,0,0,0,0,0,0,0,0,0,"deudas"
"4003","duet",0,0,0,0,0,0,1,0,0,0,"dueto"
"4004","dugout",0,0,0,0,0,0,0,0,0,0,"refugio subterráneo"
"4005","duke",0,0,0,0,0,0,1,0,0,0,"duque"
"4006","dull",0,0,0,0,0,1,0,1,0,0,"tedioso"
"4007","dumb",0,0,0,0,0,1,0,0,0,0,"mudo"
"4008","dummy",0,0,0,0,0,1,0,0,0,0,"ficticio"
"4009","dump",0,0,0,0,0,0,0,0,0,0,"vertedero"
"4010","dumps",1,0,0,0,0,1,0,1,0,0,"deshecho"
"4011","dun",0,0,0,0,0,1,0,0,0,0,"pardo"
"4012","dune",0,0,0,0,0,0,0,0,0,0,"duna"
"4013","dung",0,0,1,0,0,0,0,0,0,0,"estiércol"
"4014","dungeon",0,0,0,1,0,1,0,0,0,0,"calabozo"
"4015","duo",0,0,0,0,0,0,0,0,0,0,"dúo"
"4016","dupe",1,0,0,0,0,1,0,0,0,0,"engañar"
"4017","duplex",0,0,0,0,0,0,0,0,0,0,"dúplex"
"4018","duplicate",0,0,0,0,0,0,0,0,0,0,"duplicar"
"4019","duplication",0,0,0,0,0,0,0,0,0,0,"duplicación"
"4020","duplicity",1,0,0,0,0,1,0,0,0,0,"duplicidad"
"4021","durability",0,0,0,0,0,0,1,0,0,1,"durabilidad"
"4022","durable",0,0,0,0,0,0,1,0,0,1,"durable"
"4023","duration",0,0,0,0,0,0,0,0,0,0,"duración"
"4024","duress",1,0,1,1,0,1,0,1,0,0,"coacción"
"4025","dusk",0,0,0,0,0,0,0,0,0,0,"oscuridad"
"4026","dusky",0,0,0,0,0,0,0,0,0,0,"oscuro"
"4027","dust",0,0,0,0,0,1,0,0,0,0,"polvo"
"4028","duster",0,0,0,0,0,0,0,0,0,0,"plumero"
"4029","dusty",0,0,0,0,0,0,0,0,0,0,"polvoriento"
"4030","dutiful",0,1,0,0,0,0,1,0,0,1,"obediente"
"4031","dwarf",0,0,0,0,0,0,0,0,0,0,"enano"
"4032","dwarfed",0,0,0,1,0,1,0,1,0,0,"enano"
"4033","dwell",0,0,0,0,0,0,0,0,0,0,"residir"
"4034","dweller",0,0,0,0,0,0,0,0,0,0,"habitante"
"4035","dwelling",0,0,0,0,0,0,0,0,0,0,"vivienda"
"4036","dye",0,0,0,0,0,0,0,0,0,0,"teñir"
"4037","dying",1,0,1,1,0,1,0,1,0,0,"muriendo"
"4038","dyke",0,0,0,0,0,0,0,0,0,0,"dique"
"4039","dynamic",0,0,0,0,0,0,0,0,1,0,"dinámica"
"4040","dynamical",0,0,0,0,0,0,0,0,0,0,"dinámico"
"4041","dynamics",0,0,0,0,0,0,0,0,0,0,"dinámica"
"4042","dynamite",0,0,0,0,0,0,0,0,0,0,"dinamita"
"4043","dynasty",0,0,0,0,0,0,0,0,0,0,"dinastía"
"4044","dysentery",0,0,1,0,0,1,0,1,0,0,"disentería"
"4045","dyspepsia",0,0,0,0,0,0,0,0,0,0,"dispepsia"
"4046","eager",0,1,0,0,1,0,1,0,1,1,"ansioso"
"4047","eagerness",0,1,0,0,1,0,1,0,0,1,"afán"
"4048","eagle",0,0,0,0,0,0,0,0,0,1,"águila"
"4049","ear",0,0,0,0,0,0,0,0,0,0,"oído"
"4050","earl",0,0,0,0,0,0,1,0,0,0,"conde"
"4051","earlier",0,0,0,0,0,0,0,0,0,0,"más temprano"
"4052","early",0,0,0,0,0,0,0,0,0,0,"temprano"
"4053","earn",0,0,0,0,0,0,1,0,0,0,"ganar"
"4054","earnest",0,0,0,0,0,0,1,0,0,0,"serio"
"4055","earnestly",0,0,0,0,0,0,1,0,0,0,"formalmente"
"4056","earnestness",0,0,0,0,0,0,1,0,0,0,"seriedad"
"4057","earnings",0,0,0,0,0,0,0,0,0,0,"ganancias"
"4058","earring",0,0,0,0,0,0,0,0,0,0,"arete"
"4059","earshot",0,0,0,0,0,0,0,0,0,0,"alcance del oído"
"4060","earth",0,0,0,0,0,0,0,0,0,0,"tierra"
"4061","earthenware",0,0,0,0,0,0,0,0,0,0,"loza de barro"
"4062","earthly",0,0,0,0,0,0,0,0,0,0,"terrenal"
"4063","earthquake",1,0,0,1,0,1,0,1,1,0,"terremoto"
"4064","earthy",0,0,0,0,0,0,0,0,0,0,"terroso"
"4065","ease",0,0,0,0,0,0,1,0,0,0,"facilitar"
"4066","easel",0,0,0,0,0,0,0,0,0,0,"caballete"
"4067","easement",0,0,0,0,0,0,1,0,0,0,"comodidad"
"4068","easily",0,0,0,0,0,0,0,0,0,0,"fácilmente"
"4069","easy",0,0,0,0,0,0,0,0,0,0,"fácil"
"4070","easygoing",0,0,0,0,0,0,1,0,0,0,"de trato fácil"
"4071","eat",0,0,0,0,0,0,1,0,0,0,"comer"
"4072","eating",0,0,0,0,0,0,0,0,0,0,"comiendo"
"4073","eavesdropping",0,0,0,0,0,1,0,0,0,0,"escuchar a escondidas"
"4074","ebb",0,0,0,0,0,0,0,0,0,0,"reflujo"
"4075","ebony",0,0,0,0,0,0,0,0,0,0,"ébano"
"4076","eccentric",0,0,0,0,0,0,0,0,0,0,"excéntrico"
"4077","eccentricity",0,0,0,0,0,0,0,0,0,0,"excentricidad"
"4078","ecclesiastical",0,0,0,0,0,0,0,0,0,0,"eclesiástico"
"4079","echo",0,0,0,0,0,0,0,0,0,0,"eco"
"4080","eclectic",0,0,0,0,0,0,0,0,0,0,"ecléctico"
"4081","eclipse",0,0,0,0,0,0,0,0,0,0,"eclipse"
"4082","ecliptic",0,0,0,0,0,0,0,0,0,0,"eclíptica"
"4083","economical",0,0,0,0,0,0,0,0,0,0,"económico"
"4084","economics",0,0,0,0,0,0,0,0,0,0,"ciencias económicas"
"4085","economy",0,0,0,0,0,0,0,0,0,1,"economía"
"4086","ecstasy",0,1,0,0,1,0,1,0,0,0,"éxtasis"
"4087","ecstatic",0,1,0,0,1,0,1,0,1,0,"extático"
"4088","ecumenical",0,0,0,0,0,0,0,0,0,0,"ecuménico"
"4089","eddy",0,0,0,0,0,0,0,0,0,0,"remolino"
"4090","edge",0,0,0,0,0,0,0,0,0,0,"borde"
"4091","edging",0,0,0,0,0,0,0,0,0,0,"cenefa"
"4092","edible",0,0,0,0,0,0,0,0,0,0,"comestible"
"4093","edict",0,0,0,1,0,1,0,0,0,0,"edicto"
"4094","edification",0,1,0,0,1,0,1,0,0,1,"edificación"
"4095","edifice",0,0,0,0,0,0,0,0,0,0,"edificio"
"4096","edit",0,0,0,0,0,0,0,0,0,0,"editar"
"4097","edition",0,1,0,0,0,0,0,0,0,0,"edición"
"4098","editor",0,0,0,0,0,0,0,0,0,0,"editor"
"4099","editorial",0,0,0,0,0,0,0,0,0,0,"editorial"
"4100","educate",0,0,0,0,0,0,1,0,0,0,"educar"
"4101","educated",0,0,0,0,0,0,1,0,0,0,"educado"
"4102","education",0,0,0,0,0,0,0,0,0,0,"educación"
"4103","educational",0,0,0,0,0,0,1,0,0,1,"educativo"
"4104","eel",0,0,0,1,0,0,0,0,0,0,"Anguila"
"4105","effect",0,0,0,0,0,0,0,0,0,0,"efecto"
"4106","effective",0,0,0,0,0,0,1,0,0,1,"eficaz"
"4107","effects",0,0,0,0,0,0,0,0,0,0,"efectos"
"4108","effectual",0,0,0,0,0,0,0,0,0,0,"eficaz"
"4109","effectually",0,0,0,0,0,0,0,0,0,0,"efectivamente"
"4110","effectuate",0,0,0,0,0,0,0,0,0,0,"efectuar"
"4111","effeminate",0,0,0,0,0,1,0,0,0,0,"afeminado"
"4112","efficacious",0,0,0,0,0,0,0,0,0,0,"eficaz"
"4113","efficacy",0,0,0,0,0,0,1,0,0,0,"eficacia"
"4114","efficiency",0,0,0,0,0,0,1,0,0,0,"eficiencia"
"4115","efficient",0,1,0,0,0,0,1,0,0,1,"eficiente"
"4116","effigy",1,0,0,0,0,0,0,0,0,0,"efigie"
"4117","effort",0,0,0,0,0,0,1,0,0,0,"esfuerzo"
"4118","effusion",0,0,0,0,0,0,0,0,0,0,"efusión"
"4119","egg",0,0,0,0,0,0,0,0,0,0,"huevo"
"4120","ego",0,0,0,0,0,0,0,0,0,0,"ego"
"4121","egotistical",0,0,1,0,0,1,0,0,0,0,"ególatra"
"4122","egregious",1,0,1,0,0,1,0,0,0,0,"enorme"
"4123","egress",0,0,0,0,0,0,0,0,0,0,"salida"
"4124","eighth",0,0,0,0,0,0,0,0,0,0,"octavo"
"4125","eighty",0,0,0,0,0,0,0,0,0,0,"ochenta"
"4126","ejaculate",0,0,0,0,0,0,0,0,0,0,"eyacular"
"4127","ejaculation",0,1,0,0,1,0,1,0,1,1,"eyaculación"
"4128","eject",0,0,0,0,0,1,0,0,0,0,"expulsar"
"4129","ejection",0,0,0,0,0,1,0,0,0,0,"expulsión"
"4130","elaborate",0,0,0,0,0,0,0,0,0,0,"elaborar"
"4131","elaboration",0,0,0,0,0,0,1,0,0,0,"elaboración"
"4132","elan",0,0,0,0,0,0,0,0,0,0,"vivacidad"
"4133","elapse",0,0,0,0,0,0,0,0,0,0,"transcurrir"
"4134","elapsed",0,0,0,0,0,0,0,0,0,0,"transcurrido"
"4135","elastic",0,0,0,0,0,0,0,0,0,0,"elástico"
"4136","elasticity",0,0,0,0,0,0,0,0,0,0,"elasticidad"
"4137","elated",0,0,0,0,1,0,1,0,0,0,"exaltado"
"4138","elbow",1,0,0,0,0,0,0,0,0,0,"codo"
"4139","eld",0,0,0,0,0,0,0,0,0,0,"vejez"
"4140","elder",0,0,0,0,0,0,1,0,0,1,"mayor"
"4141","elders",0,0,0,0,0,0,1,0,0,1,"ancianos"
"4142","eldest",0,0,0,0,0,0,0,0,0,0,"el mayor"
"4143","elect",0,0,0,0,0,0,1,0,0,1,"electo"
"4144","election",0,0,0,0,0,0,0,0,0,0,"elección"
"4145","elector",0,0,0,0,0,0,0,0,0,0,"elector"
"4146","electorate",0,0,0,0,0,0,0,0,0,1,"electorado"
"4147","electric",0,0,0,0,1,0,1,0,1,0,"eléctrico"
"4148","electricity",0,0,0,0,0,0,1,0,0,0,"electricidad"
"4149","elegance",0,1,0,0,1,0,1,0,0,1,"elegancia"
"4150","elegant",0,0,0,0,1,0,1,0,0,0,"elegante"
"4151","element",0,0,0,0,0,0,0,0,0,0,"elemento"
"4152","elementary",0,0,0,0,0,0,0,0,0,0,"elemental"
"4153","elements",0,0,0,0,0,0,0,0,0,0,"elementos"
"4154","elephant",0,0,0,0,0,0,0,0,0,0,"elefante"
"4155","elevate",0,0,0,0,0,0,0,0,0,0,"elevar"
"4156","elevation",0,1,0,1,1,0,1,0,0,1,"elevación"
"4157","elevator",0,0,0,0,0,0,0,0,0,0,"ascensor"
"4158","eleven",0,0,0,0,0,0,0,0,0,0,"once"
"4159","eleventh",0,0,0,0,0,0,0,0,0,0,"undécimo"
"4160","elf",1,0,1,1,0,0,0,0,0,0,"duende"
"4161","elicit",0,0,0,0,0,0,0,0,0,0,"obtener"
"4162","eligible",0,0,0,0,0,0,1,0,0,0,"elegible"
"4163","elimination",1,0,1,1,0,1,0,1,0,0,"eliminación"
"4164","elite",0,1,0,0,1,0,1,0,0,1,"élite"
"4165","elk",0,0,0,0,0,0,0,0,0,0,"alce"
"4166","ell",0,0,0,0,0,0,0,0,0,0,"ana"
"4167","ellipse",0,0,0,0,0,0,0,0,0,0,"elipse"
"4168","ellipsis",0,0,0,0,0,0,0,0,0,0,"elipsis"
"4169","ellipsoid",0,0,0,0,0,0,0,0,0,0,"elipsoide"
"4170","elliptic",0,0,0,0,0,0,0,0,0,0,"elíptico"
"4171","elliptical",0,0,0,0,0,0,0,0,0,0,"elíptico"
"4172","elongate",0,0,0,0,0,0,0,0,0,0,"alargado"
"4173","elongation",0,0,0,0,0,0,0,0,0,0,"alargamiento"
"4174","eloquence",0,0,0,0,0,0,1,0,0,0,"elocuencia"
"4175","eloquent",0,0,0,0,0,0,1,0,0,0,"elocuente"
"4176","elucidate",0,0,0,0,0,0,1,0,0,1,"dilucidar"
"4177","elucidation",0,0,0,0,0,0,0,0,0,0,"elucidación"
"4178","elude",0,0,0,0,0,0,0,0,0,0,"eludir"
"4179","elusive",0,0,0,0,0,1,0,0,1,0,"elusivo"
"4180","emaciated",0,0,0,1,0,1,0,1,0,0,"demacrado"
"4181","emanate",0,0,0,0,0,0,0,0,0,0,"emanar"
"4182","emancipation",0,1,0,0,1,0,1,0,0,0,"emancipación"
"4183","embankment",0,0,0,0,0,0,0,0,0,0,"terraplén"
"4184","embargo",0,0,0,0,0,1,0,0,0,0,"embargo"
"4185","embark",0,0,0,0,0,0,0,0,0,0,"embarcar"
"4186","embarrass",0,0,0,0,0,1,0,1,0,0,"avergonzar"
"4187","embarrassing",0,0,0,0,0,1,0,0,0,0,"embarazoso"
"4188","embarrassment",0,0,0,1,0,1,0,1,1,0,"vergüenza"
"4189","embassy",0,0,0,0,0,0,0,0,0,0,"embajada"
"4190","embed",0,0,0,0,0,0,0,0,0,0,"empotrar"
"4191","embellish",0,0,0,0,0,0,0,0,0,0,"embellecer"
"4192","embellishment",0,0,0,0,0,0,0,0,0,0,"embellecimiento"
"4193","embers",0,0,0,0,0,0,0,0,0,0,"ascuas"
"4194","embezzlement",0,0,0,0,0,1,0,0,0,0,"malversación"
"4195","emblem",0,0,0,0,0,0,0,0,0,0,"emblema"
"4196","emblematic",0,0,0,0,0,0,0,0,0,0,"emblemático"
"4197","embodiment",0,0,0,0,0,0,0,0,0,0,"encarnación"
"4198","embolism",0,0,0,1,0,1,0,1,0,0,"embolia"
"4199","embossed",0,0,0,0,0,0,0,0,0,0,"en relieve"
"4200","embrace",0,1,0,0,1,0,1,0,1,1,"abrazar"
"4201","embroidered",0,0,0,0,0,0,0,0,0,0,"bordado"
"4202","embroidery",0,0,0,0,0,0,0,0,0,0,"bordado"
"4203","embroiled",0,0,0,0,0,1,0,0,0,0,"embrollado"
"4204","embryo",0,0,0,0,0,0,0,0,0,0,"embrión"
"4205","embryonic",0,0,0,0,0,0,0,0,0,0,"embrionario"
"4206","emerald",0,0,0,0,0,0,0,0,0,0,"Esmeralda"
"4207","emerge",0,0,0,0,0,0,0,0,0,0,"surgir"
"4208","emergence",0,0,0,0,0,0,0,0,0,0,"aparición"
"4209","emergency",0,0,0,1,0,1,0,1,1,0,"emergencia"
"4210","emeritus",0,0,0,0,0,0,1,0,0,0,"emeritus"
"4211","emigrate",0,0,0,0,0,0,0,0,0,0,"emigrar"
"4212","emigration",0,0,0,0,0,0,0,0,0,0,"emigración"
"4213","eminence",0,0,0,0,0,0,1,0,0,1,"eminencia"
"4214","eminent",0,0,0,0,0,0,1,0,0,0,"eminente"
"4215","eminently",0,0,0,0,0,0,1,0,0,0,"eminentemente"
"4216","emir",0,0,0,0,0,0,1,0,0,0,"emir"
"4217","emission",0,0,0,0,0,0,0,0,0,0,"emisión"
"4218","emit",0,0,0,0,0,0,0,0,0,0,"emitir"
"4219","emotion",0,0,0,0,0,0,0,0,0,0,"emoción"
"4220","emotional",0,0,0,0,0,0,0,0,0,0,"emocional"
"4221","emotive",0,0,0,0,0,0,0,0,0,0,"emotivo"
"4222","empathy",0,0,0,0,0,0,1,0,0,0,"empatía"
"4223","emperor",0,0,0,0,0,0,0,0,0,0,"emperador"
"4224","emphasis",0,0,0,0,0,0,0,0,0,0,"énfasis"
"4225","emphasize",0,0,0,0,0,0,0,0,0,1,"enfatizar"
"4226","emphatic",0,0,0,0,0,0,0,0,0,0,"enfático"
"4227","empire",0,0,0,0,0,0,0,0,0,0,"imperio"
"4228","empirical",0,0,0,0,0,0,0,0,0,0,"empírico"
"4229","empiricism",0,0,0,0,0,0,0,0,0,0,"empirismo"
"4230","employ",0,0,0,0,0,0,0,0,0,1,"emplear"
"4231","employer",0,0,0,0,0,0,0,0,0,0,"empleador"
"4232","employment",0,0,0,0,0,0,0,0,0,0,"empleo"
"4233","emporium",0,0,0,0,0,0,0,0,0,0,"emporio"
"4234","empower",0,0,0,0,0,0,1,0,0,0,"autorizar"
"4235","empress",0,0,0,0,0,0,0,0,0,0,"emperatriz"
"4236","emptiness",0,0,0,0,0,0,0,1,0,0,"vacío"
"4237","emption",0,0,0,0,0,0,0,0,0,0,"vaciado"
"4238","empty",0,0,0,0,0,0,0,0,0,0,"vacío"
"4239","emulate",0,0,0,0,0,0,1,0,0,0,"emular"
"4240","emulsion",0,0,0,0,0,0,0,0,0,0,"emulsión"
"4241","enable",0,0,0,0,0,0,1,0,0,1,"habilitar"
"4242","enablement",0,0,0,0,0,0,1,0,0,1,"habilitación"
"4243","enact",0,0,0,0,0,0,0,0,0,0,"promulgar"
"4244","enactment",0,0,0,0,0,0,0,0,0,0,"promulgación"
"4245","enamel",0,0,0,0,0,0,0,0,0,0,"esmalte"
"4246","encampment",0,0,0,0,0,0,0,0,0,0,"campamento"
"4247","enchant",0,1,0,0,1,0,1,0,1,0,"encantar"
"4248","enchanted",0,0,0,0,1,0,1,0,0,1,"encantado"
"4249","enchanting",0,1,0,0,1,0,1,0,0,0,"encantador"
"4250","enchantment",0,0,0,0,0,0,0,0,0,0,"encantamiento"
"4251","encircle",0,0,0,0,0,0,0,0,0,0,"rodear"
"4252","encircling",0,0,0,0,0,0,0,0,0,0,"rodeando"
"4253","enclave",0,0,0,0,0,1,0,0,0,0,"enclave"
"4254","enclose",0,0,0,0,0,0,0,0,0,0,"encerrar"
"4255","encode",0,0,0,0,0,0,0,0,0,0,"codificar"
"4256","encompass",0,0,0,0,0,0,0,0,0,0,"abarcar"
"4257","encore",0,0,0,0,0,0,1,0,0,0,"bis"
"4258","encounter",0,0,0,0,0,0,0,0,0,0,"encontrar"
"4259","encourage",0,0,0,0,1,0,1,0,0,1,"alentar"
"4260","encouragement",0,0,0,0,0,0,1,0,0,0,"ánimo"
"4261","encroach",0,0,0,0,0,0,0,0,0,0,"invadir"
"4262","encroachment",0,0,0,1,0,1,0,0,0,0,"invasión"
"4263","encrypt",0,0,0,0,0,0,0,0,0,0,"encriptar"
"4264","encumbrance",1,0,0,1,0,1,0,1,0,0,"gravamen"
"4265","encyclopedia",0,0,0,0,0,0,1,0,0,1,"enciclopedia"
"4266","end",0,0,0,0,0,0,0,0,0,0,"final"
"4267","endanger",0,1,0,1,0,1,0,0,0,0,"poner en peligro"
"4268","endangered",0,0,0,1,0,1,0,0,0,0,"en peligro de extinción"
"4269","endeavor",0,1,0,0,0,0,1,0,0,0,"empeño"
"4270","ended",0,0,0,0,0,0,0,0,0,0,"terminó"
"4271","endemic",0,0,1,1,0,1,0,1,0,0,"endémico"
"4272","ending",0,0,0,0,0,0,0,0,0,0,"finalizando"
"4273","endless",1,0,0,1,1,1,1,1,0,1,"sin fin"
"4274","endocarditis",0,0,0,1,0,0,0,1,0,0,"endocarditis"
"4275","endorsement",0,0,0,0,0,0,0,0,0,0,"aprobación"
"4276","endow",0,0,0,0,0,0,1,0,0,1,"dotar"
"4277","endowed",0,0,0,0,0,0,1,0,0,0,"dotado"
"4278","endowment",0,0,0,0,0,0,1,0,0,1,"dotación"
"4279","endpapers",0,0,0,0,0,0,0,0,0,0,"guardas"
"4280","endpoint",0,0,0,0,0,0,0,0,0,0,"punto final"
"4281","endurance",0,0,0,0,0,0,1,0,0,0,"resistencia"
"4282","endure",0,0,0,0,0,0,1,0,0,0,"soportar"
"4283","enema",0,0,1,0,0,0,0,0,0,0,"enema"
"4284","enemy",1,0,1,1,0,1,0,0,0,0,"enemigo"
"4285","energetic",0,0,0,0,0,0,1,0,0,0,"energético"
"4286","energy",0,0,0,0,0,0,0,0,0,0,"energía"
"4287","enforce",1,0,0,1,0,1,1,0,0,0,"hacer cumplir"
"4288","enforcement",0,0,0,0,0,1,0,0,0,0,"aplicación"
"4289","engage",0,0,0,0,0,0,0,0,0,0,"comprometerse"
"4290","engaged",0,1,0,0,1,0,1,0,0,1,"comprometido"
"4291","engagement",0,0,0,0,0,0,0,0,0,0,"compromiso"
"4292","engaging",0,0,0,0,1,0,1,0,0,1,"atractivo"
"4293","engender",0,0,0,0,0,0,0,0,0,0,"engendrar"
"4294","engine",0,0,0,0,0,0,0,0,0,0,"motor"
"4295","engineer",0,0,0,0,0,0,0,0,0,0,"ingeniero"
"4296","engineering",0,0,0,0,0,0,0,0,0,0,"ingeniería"
"4297","engrave",0,0,0,0,0,0,0,0,0,0,"grabar"
"4298","engraved",0,0,0,0,0,0,0,0,0,0,"grabado"
"4299","engraver",0,0,0,0,0,0,0,0,0,0,"grabador"
"4300","engraving",0,0,0,0,0,0,0,0,0,0,"grabado"
"4301","engrossed",0,0,0,0,0,0,0,0,0,0,"absorto"
"4302","engrossing",0,0,0,0,0,0,0,0,0,0,"fascinante"
"4303","engulf",0,1,0,0,0,0,0,0,0,0,"sumergir"
"4304","enhance",0,0,0,0,0,0,1,0,0,0,"mejorar"
"4305","enigma",0,0,0,0,0,0,0,0,0,0,"enigma"
"4306","enigmatic",0,0,0,1,0,1,0,0,0,0,"enigmático"
"4307","enjoin",0,0,0,0,0,0,0,0,0,0,"imponer"
"4308","enjoy",0,1,0,0,1,0,1,0,0,1,"disfrutar"
"4309","enjoying",0,1,0,0,1,0,1,0,0,1,"disfrutando"
"4310","enlarged",0,0,0,0,0,0,0,0,0,0,"engrandecido"
"4311","enlargement",0,0,0,0,0,0,0,0,0,0,"ampliación"
"4312","enlighten",0,0,0,0,1,0,1,0,0,1,"iluminar"
"4313","enlightenment",0,0,0,0,1,0,1,0,0,1,"iluminación"
"4314","enlist",0,0,0,0,0,0,0,0,0,0,"conseguir"
"4315","enliven",0,0,0,0,1,0,1,0,1,1,"animar"
"4316","enmity",1,0,0,1,0,1,0,1,0,0,"enemistad"
"4317","enormity",0,0,0,0,0,0,0,0,0,0,"enormidad"
"4318","enormous",0,0,0,0,0,0,0,0,0,0,"enorme"
"4319","enormously",0,0,0,0,0,0,0,0,0,0,"enormemente"
"4320","enrich",0,0,0,0,0,0,1,0,0,0,"enriquecer"
"4321","enroll",0,1,0,0,0,0,0,0,0,1,"inscribirse"
"4322","ensemble",0,0,0,0,0,0,1,0,0,1,"conjunto"
"4323","ensign",0,0,0,0,0,0,1,0,0,0,"bandera"
"4324","enslave",0,0,0,0,0,1,0,0,0,0,"esclavizar"
"4325","enslaved",1,0,1,1,0,1,0,1,0,0,"esclavizado"
"4326","enslavement",0,0,0,0,0,1,0,0,0,0,"esclavitud"
"4327","ensue",0,0,0,0,0,0,0,0,0,0,"sobrevenir"
"4328","ensure",0,0,0,0,0,0,0,0,0,0,"asegurar"
"4329","entail",0,0,0,0,0,0,0,0,0,0,"implicar"
"4330","entangled",1,0,1,1,0,1,0,1,0,0,"enredado"
"4331","entanglement",0,0,0,0,0,1,0,0,0,0,"enredo"
"4332","enter",0,0,0,0,0,0,0,0,0,0,"ingresar"
"4333","enterprise",0,0,0,0,0,0,0,0,0,0,"empresa"
"4334","enterprising",0,0,0,0,0,0,1,0,0,0,"emprendedor"
"4335","entertain",0,0,0,0,1,0,1,0,0,0,"entretener"
"4336","entertained",0,0,0,0,1,0,1,0,0,0,"entretenido"
"4337","entertaining",0,1,0,0,1,0,1,0,0,0,"entretenido"
"4338","entertainment",0,1,0,0,1,0,1,0,1,1,"entretenimiento"
"4339","enthusiasm",0,1,0,0,1,0,1,0,1,0,"entusiasmo"
"4340","enthusiast",0,1,0,0,1,0,1,0,1,0,"entusiasta"
"4341","entice",0,0,0,0,0,0,0,0,0,0,"atraer"
"4342","entire",0,0,0,0,0,0,0,0,0,0,"completo"
"4343","entirety",0,0,0,0,0,0,0,0,0,0,"totalidad"
"4344","entitle",0,0,0,0,0,0,0,0,0,0,"dar derecho"
"4345","entity",0,0,0,0,0,0,0,0,0,0,"entidad"
"4346","entomology",0,0,0,0,0,0,0,0,0,0,"entomología"
"4347","entrails",0,0,1,0,0,1,0,0,0,0,"entrañas"
"4348","entrance",0,0,0,0,0,0,0,0,0,0,"entrada"
"4349","entreat",0,0,0,0,0,0,0,0,0,0,"rogar a"
"4350","entree",0,0,0,0,0,0,0,0,0,0,"entrada"
"4351","entrepreneur",0,0,0,0,0,0,0,0,0,0,"emprendedor"
"4352","entrust",0,0,0,0,0,0,0,0,0,1,"confiar"
"4353","entry",0,0,0,0,0,0,0,0,0,0,"entrada"
"4354","enumerate",0,0,0,0,0,0,0,0,0,0,"enumerar"
"4355","enumeration",0,0,0,0,0,0,0,0,0,0,"enumeración"
